index	*ID	version	enabled	firstLadderSeason	lastLadderSeason	rarity	nolimit	lvl	lvl req	code	*ItemName	carry1	cost mult	cost add	chrtransform	invtransform	flippyfile	invfile	dropsound	dropsfxframe	usesound	prop1	par1	min1	max1	prop2	par2	min2	max2	prop3	par3	min3	max3	prop4	par4	min4	max4	prop5	par5	min5	max5	prop6	par6	min6	max6	prop7	par7	min7	max7	prop8	par8	min8	max8	prop9	par9	min9	max9	prop10	par10	min10	max10	prop11	par11	min11	max11	prop12	par12	min12	max12	diablocloneweight	*eol
Demonspeed	941	0	1			1	1	37	29	xlb	Demonhide Boots		9	25000	lred	lred						tinkerflag2		25	35	red-mag		4	8	move3		30	30	balance3		30	30	ac		10	30	sock		1	1	gethit-skill	Confuse	8	12	res-fire/lvl	4																				0
Flickerheel	942	0	1			1	1	40	32	xvb	Sharkskin Boots		10	30000	cred	cred						tinkerflag2		25	35	ac-miss		150	250	dex		30	30	nofreeze		1	1	move2		25	25	dmg-ltng/lvl	16			gethit-skill	Charged Bolt	20	8	pierce-ltng		5	15																		0
Chillcobble	943	0	1			1	1	44	36	xmb	Mesh Boots		10	30000	cblu	cblu						tinkerflag2		25	35	res-cold		30	70	res-cold-max		10	10	freeze		1	3	mana		40	40	dmg-cold/lvl	16			gethit-skill	Frost Nova	20	8	dmg-cold	200	10	30	pierce-cold		5	15	move2		15	15										0
Boots of the Valiant	944	0	1			1	1	50	42	xtb	Battle Boots		11	35000	whit	whit						tinkerflag2		25	35	ac%		50	150	stamdrain		50	50	deadly/lvl	4			crush/lvl	2			move1		30	30	ac-hth		150	250	swing2		25	25	str		10	20														0
Haste of Athulua	945	0	1			1	1	55	47	xhb	War Boots		11	35000	dgld	dgld						tinkerflag2		25	35	res-ltng		50	50	ignore-ac		1	1	move3		40	40	balance1		20	20	dex		10	20	light		1	7	skill	Fanaticism	1	3	skill	Frenzy	1	3	skill	Quickness	1	3	res-ltng/lvl	4								0
Wren's Reinforced Tech Boots	946	0	1			1	1	61	53	xbt	Mystile Boots		12	40000	dgry	dgry						tinkerflag2		25	35	ac%		50	100	move3		25	25	res-all		15	15	str/lvl	2			vit/lvl	2			mana-kill		3	6	skill	Leap	5	5	gethit-skill	Tornado	20	13														0
Heart of the Moon	947	0	1			1	1	69	67	ylb	Rogue Boots		12	40000	lgry	lgry						tinkerflag2		25	35	ac		40	60	all-stats		10	15	dex		3	6	move1		40	40	regen		6	10	aura	Prayer	5	5																						0
Boots of the Serpent	948	0	1			1	1	70	71	yvb	Viper Boots		13	45000	dgrn	dgrn						tinkerflag2		25	35	res-ltng		50	50	res-pois		50	50	res-cold		50	50	oskill	Charge	14	14	hit-skill	Bone Spear	10	22	deadly		30	30	move2		30	30	dmg-mag		300	300														0
Boots of Aether	949	0	1			1	1	71	62	ymb	Sepulcher Boots		13	45000	blac	blac						tinkerflag2		25	35	ac%		45	75	hp		40	70	dex/lvl	6			move2		40	40	regen		15	25	regen-mana		60	60	oskill	Dodge	1	3	ama		1	1														0
Hermes' Gift	950	0	1			1	1	73	70	ytb	Plated Boots		13	45000	dgry	dgry						tinkerflag2		25	35	aura	Vigor	3	6	ac		30	50	dex		25	25	move1		25	25	skilltab	1	1	1	skilltab	5	1	1	skilltab	6	1	1	skilltab	11	1	1	skilltab	12	1	1	skilltab	15	1	1	skilltab	19	1	1		0
The Heel of Blood	951	0	1			1	1	77	68	yhb	Gladiator Boots		13	45000	cred	cred						tinkerflag2		25	35	rip		1	1	dmg%		100	100	crush		25	25	openwounds		25	25	str		15	20	lifesteal		8	12	vit		15	20	charged	Life Tap	7	20														0
Spirits of the Dead	952	0	1			1	1	81	73	ybt	Spirit Boots		13	45000	blac	blac						tinkerflag2		25	35	move2		30	30	hp/lvl	4			mana/lvl	4			allskills		1	1	manasteal		7	7	balance1		15	15	ease		-75	-75	skill	Golem Mastery	2	2	skill	Valkyrie	2	2	skill	Shadow Master	2	2						0
belt																																																																							0
Imperial Sash	953	0	1			1	1	10	7	lbl	Sash		7	15000	cgrn	cgrn						tinkerflag2		25	35	res-all		10	10	mana		10	20	hp		10	20	str		6	12	mana/lvl	12			hp/lvl	12																								0
Raimen's Belt of Fear	954	0	1			1	1	16	12	vbl	Light Belt		7	15000	blac	blac						tinkerflag2		25	35	ac		18	18	oskill	Terror	3	7	thorns		20	40	red-dmg%		5	10	res-pois		15	30	str/lvl	2			ac/lvl	12			skill	Howl	3	6	skill	Terror	3	6										0
Glowharness	955	0	1			1	1	27	20	mbl	Belt		8	20000	lyel	lyel						tinkerflag2		25	35	cast3		30	30	hp%		15	15	res-all		20	20	mana		10	30	hp		10	30	ltng-min		1	4	dmg-ltng/lvl	48			gethit-skill	Lightning	20	11	ltng-max		16	32										0
Blustone's Belt	956	0	1			1	1	36	27	tbl	Heavy Belt		9	25000	lblu	lblu						tinkerflag2		25	35	ac		15	45	nofreeze		1	1	res-cold		40	40	str		15	25	dmg-cold	200	10	20	dmg-cold/lvl	8			gethit-skill	Frost Nova	40	5																		0
Harness of the Gods	957	0	1			1	1	39	29	hbl	Plated Belt		9	25000	dyel	dyel						tinkerflag2		25	35	ac		30	60	allskills		1	1	red-dmg		4	8	dmg-cold		5	25	dex		10	20	res-all		15	20	str		10	20	cold-len		50	250														0
Goldark's Strap	958	0	1			1	1	32	25	msb	Muscle Belt		9	25000	dgld	dgld						tinkerflag2		25	35	gold%		100	100	indestruct		1	1	str		10	30	sock		2	2	gold%/lvl	16			ac/lvl	8																								0
Smiles of Fortune	959	0	1			1	1	1	29	zlb	Demonhide Sash		9	25000	lgld	lgld						tinkerflag2		25	35	deadly		5	25	crush		5	25	openwounds		5	25	gold%		20	200	mag%		20	200	swing1		5	25	lifesteal		1	6	manasteal		1	6														0
Rumour of Pain	960	0	1			1	1	39	32	zvb	Sharkskin Belt		9	25000	dgrn	dgrn						tinkerflag2		25	35	allskills		1	1	ac%		100	150	balance2		10	30	dmg-min		5	15	pierce-fire		5	15	pierce-ltng		5	15	pierce-cold		5	15	pierce-pois		5	15	mana/lvl	2												0
Strap of Cythys	961	0	1			1	1	45	36	zmb	Mesh Belt		10	30000	cgrn	cgrn						tinkerflag2		25	35	ac		25	75	dmg-pois	150	256	512	noheal		1	1	res-pois		22	88	gethit-skill	Poison Nova	30	10	ac/lvl	9			hit-skill	Poison Mastery	5	4	res-all		15	15														0
Battlecharge	962	0	1			1	1	49	42	ztb	Battle Belt		10	30000	dgry	dgry						tinkerflag2		25	35	ac-miss		100	200	block		15	15	block1		20	20	crush		20	20	lifesteal		6	8	str		30	30	skilltab	9	2	2	skilltab	14	2	2	skilltab	16	2	2	skilltab	19	2	2						0
Timeloop	963	0	1			1	1	55	47	zhb	War Belt		11	35000	dgld	dgld						tinkerflag2		25	35	cast1		10	30	balance1		10	30	move2		10	30	slow		33	66	swing1		10	30	block1		10	30	addxp		3	5																		0
Circle of the Ancients	964	0	1			1	1	63	57	xms	Titan Brace		12	40000	cred	cred						tinkerflag2		25	35	indestruct		1	1	res-all		20	35	all-stats		15	20	bar		1	1	skilltab	12	1	1	skill	Double Throw	3	6	skill	Leap Attack	2	5	skill	Whirlwind	1	4	sock		1	1										0
Blazeband	965	0	1			1	1	75	59	alb	Hemp Band		13	45000	oran	oran						tinkerflag2		25	35	fireskill		2	2	dmg-fire		240	240	res-fire/lvl	8			hp%		40	40	gethit-skill	Blaze	20	25	move1		20	20	hit-skill	ctcFire Wall	20	16	ac		300	300	res-fire-max		10	10										0
Band of Constriction	966	0	1			1	1	80	69	avb	Rogue Belt		13	45000	blac	blac						tinkerflag2		25	35	ac		110	160	red-dmg%		10	15	res-all		100	100	regen		-20	-20	stamdrain		-100	-100	mag%		100	100																						0
Laertes' Treasure	967	0	1			1	1	79	64	bmb	Merchant Belt		13	45000	lgld	lgld						tinkerflag2		25	35	mag%/lvl	8			gold%/lvl	16			mag%		50	50	gold%		100	100	sock		1	1	allskills		1	1	ac		120	160	regen		7	12														0
Spartacus' Defense	968	0	1			1	1	74	62	atb	Military Belt		13	45000	cred	cred						tinkerflag2		25	35	ac%		30	60	block		15	15	balance1		20	20	block1		20	20	red-dmg		10	20	vit/lvl	3			str/lvl	3			oskill	Shout	1	1														0
Girdle of Giant Strength	969	0	1			1	1	76	71	ahb	Girdle		13	45000	cred	cred						tinkerflag2		25	35	str		100	100	dmg/lvl	3			red-dmg%		20	20	ease		-75	-75	skilltab	13	1	1	ac%		60	100	skilltab	13	1	1																		0
The Belt of Zeus	970	0	1			1	1	84	73	yms	Gladiator Wrap		13	45000	lpur	lpur						tinkerflag2		25	35	ac%		80	120	str		25	25	vit		25	25	dmg-ltng		1	250	allskills		1	1	dmg-ltng/lvl	20			extra-ltng		10	30	res-ltng/lvl	8			res-ltng-max		10	10										0
barb																																																																							0
Hinge of Sinnew	971	100	1			1	1	4	7	ba1	Jawbone Cap		6	10000	dgld	dgld						tinkerflag2		25	35	ac%		25	75	red-dmg		3	4	red-mag		3	4	str		15	15	dmg-fire/lvl	20			fire-min		5	10	fire-max		20	25	hp/lvl	8																0
Crusheye	972	100	1			1	1	8	10	ba2	Fanged Helm		6	10000	blac	blac						tinkerflag2		25	35	ac		40	40	ac/lvl	8			ease		10	10	red-dmg%		10	10	half-freeze		1	1	crush		20	40	lifesteal		3	5																		0
The Raging Bull	973	100	1			1	1	16	16	ba3	Horned Helm		7	15000	cred	cred						tinkerflag2		25	35	bar		1	1	hp		20	40	mana		20	40	stam		20	40	str		10	30	skill	Taunt	3	6	swing1		10	20	move1		10	20														0
Army of One	974	100	1			1	1	20	19	ba4	Assault Helmet		8	20000	dblu	dblu						tinkerflag2		25	35	res-all		20	20	ac%		50	150	swing2		10	30	hp/lvl	8			balance1		10	10	dmg/lvl	6																								0
The Augmentor	975	100	1			1	1	24	22	ba5	Avenger Guard		8	20000	lgld	lgld						tinkerflag2		25	35	str		15	15	dex		15	15	vit		15	15	enr		15	15	res-all		30	30	regen		10	10	regen-mana		20	20	lifesteal		5	8														0
Helm of the Dead King	976	100	1			1	1	35	30	ba6	Jawbone Visor		9	25000	whit	whit						tinkerflag2		25	35	dmg-undead		100	200	att-undead		100	200	dmg%		50	50	res-pois		45	75	swing1		20	20	dmg-mag		25	50	hit-skill	Amplify Damage	7	6																		0
Savannah's Pride	977	100	1			1	1	40	34	ba7	Lion Helm		10	30000	oran	oran						tinkerflag2		25	35	ac%		60	110	hp/lvl	8			crush		20	20	openwounds		20	20	abs-ltng%		10	10	res-ltng		30	50	move3		20	20																		0
The Crimson Faceplate	978	100	1			1	1	46	33	ba8	Rage Mask		10	30000	cred	cred						tinkerflag2		25	35	swing3		20	40	bar		1	2	ac		25	75	lifesteal		4	7	dmg-fire/lvl	12			dmg-fire		30	150	res-fire		30	50																		0
Phase Visor	979	100	1			1	1	50	36	ba9	Savage Helmet		11	35000	oran	oran						tinkerflag2		25	35	indestruct		1	1	hit-skill	Nova	9	20	hit-skill	Frost Nova	9	20	hit-skill	Hells Gate	9	20	hit-skill	Poison Nova	9	20	res-all		30	30	sock		2	2	ac%		140	170	skilltab	14	2	3										0
Arreat's Face	980	100	1			1	1	50	42	baa	Slayer Guard		11	35000	blac	blac						tinkerflag2		25	35	bar		1	1	skilltab	12	2	2	balance2		20	20	att%		15	30	str		10	30	dex		10	30	lifesteal		4	6	res-all		20	20														0
Coldfist's Icy Stare	981	100	1			1	1	55	45	bab	Carnage Helm		11	35000	dblu	dblu						tinkerflag2		25	35	ac%		75	150	freeze		3	3	nofreeze		1	1	res-cold/lvl	3			hit-skill	Glacial Spike	25	12	dmg-cold/lvl	36			cold-len		300	600	cold-min		15	30	cold-max		50	100										0
Adrenaline Rush	982	100	1			1	1	69	55	bac	Fury Visor		12	40000	dpur	dpur						tinkerflag2		25	35	move3		20	40	swing3		20	40	balance3		20	40	skill	Frenzy	4	6	ac		50	100	bar		1	1	res-fire/lvl	3			res-ltng/lvl	3																0
Wyrm's Wrap	983	100	1			1	1	76	61	bad	Destroyer Helm		13	45000	cgrn	cgrn						tinkerflag2		25	35	extra-fire		20	35	extra-cold		20	35	extra-ltng		20	35	res-fire		40	70	res-cold		40	70	res-ltng		40	70	hit-skill	Fire Ball	10	22	hit-skill	Ice Blast	10	22	hit-skill	Lightning	10	22	ac/lvl	30			allskills		1	1		0
Larzuk's Innovation	984	100	1			1	1	83	66	bae	Conquerer Crown		13	45000	dgry	dgry						tinkerflag2		25	35	ac%		80	160	manasteal		5	15	dmg%		25	75	nofreeze		1	1	hit-skill	Death Sentry	7	5	indestruct		1	1	bar		1	1	skilltab	14	2	2														0
The Ancients' Blessing	985	100	1			1	1	84	70	baf	Guardian Crown		13	45000	lgld	lgld						tinkerflag2		25	35	ac%/lvl	10			res-all		25	50	bar		2	2	lifesteal		4	7	skill	Increased Speed	1	3	skill	Increased Stamina	1	3	skill	Find Item	1	3	ac%		20	60														0
drui																																																																							0
Fang's Valor	986	100	1			1	1	4	7	dr1	Wolf Head		6	10000	dred	dred						tinkerflag2		25	35	lifesteal		6	12	ac%		25	75	hp		20	30	skill	Wearbear	2	4	skill	Shape Shifting	2	2	swing1		15	15																						0
Shadow Crow	987	100	1			1	1	8	10	dr2	Hawk Helm		6	10000	blac	blac						tinkerflag2		25	35	light		-4	-4	skill	Raven	4	8	mana		20	30	hp		20	30	dmg-mag		5	25	res-cold		20	20	res-ltng		20	20																		0
Alizee's Flaming Horns	988	100	1			1	1	16	16	dr3	Antlers		7	15000	cred	cred						tinkerflag2		25	35	skill	Molten Boulder	3	6	mana		20	40	light		5	5	res-fire		40	40	res-fire-max		5	15	dmg-fire/lvl	20			fire-min		5	10	fire-max		15	30	balance2		20	20										0
Razor Beak	989	100	1			1	1	20	19	dr4	Falcon Mask		8	20000	lred	lred						tinkerflag2		25	35	str		10	20	mana-kill		2	4	manasteal		3	6	res-all		15	15	att%/lvl	4			dex		10	20	deadly		30	30	swing1		20	20														0
Starwolf's Facade	990	100	1			1	1	22	24	dr5	Spirit Mask		8	20000	dyel	dyel						tinkerflag2		25	35	lifesteal		3	6	manasteal		3	6	dex/lvl	4			enr/lvl	4			skill	Feral Rage	2	4	skill	Wearwolf	3	5	skill	Shape Shifting	3	5	dru		1	1														0
Con Dar Warpaint	991	100	1			1	1	35	30	dr6	Alpha Helm		9	25000	oran	oran						tinkerflag2		25	35	ac%		50	100	res-all		10	25	red-dmg		3	9	red-mag		3	6	dru		1	1	skilltab	15	1	3	gethit-skill	Lightning	20	12																		0
Ravenlord	992	100	1			1	1	40	34	dr7	Griffon Headress		10	30000	blac	blac						tinkerflag2		25	35	skill	Raven	10	15	swing1		20	20	vit		20	20	enr		20	20	move1		20	20	res-all		25	30	dru		1	1																		0
Horns of Allesthir	993	100	1			1	1	46	33	dr8	Hunter's Guise		10	30000	oran	oran						tinkerflag2		25	35	ac		40	80	res-all		22	44	ease		15	15	vit		20	20	str/lvl	4			crush/lvl	4			balance1		20	20																		0
Phoenix Tail	994	100	1			1	1	50	40	dr9	Sacred Feathers		11	35000	lgld	lgld						tinkerflag2		25	35	res-fire		40	80	hp/lvl	16			res-fire-max		10	20	regen		10	20	skill	Firestorm	4	8	skill	Eruption	3	6	skill	Armageddon	2	4	gethit-skill	Cyclone Armor	25	8	ac%		80	130	fireskill		1	3						0
Jalal's Mane	995	100	1			1	1	50	42	dra	Totemic Mask		11	35000	oran	oran						tinkerflag2		25	35	dru		1	1	skilltab	16	2	2	ac%		100	200	balance2		20	20	att%		10	30	str		10	30	vit		10	30	lifesteal		4	6	res-all		20	20										0
Necromancer's Essense	996	100	1			1	1	55	46	drb	Blood Spirt		11	35000	blac	blac						tinkerflag2		25	35	ac%		80	150	red-dmg		8	16	oskill	Raise skeleton	3	3	oskill	Skeleton Mastery	1	1	gethit-skill	Bone Armor	20	9	hit-skill	Amplify Damage	12	5	allskills		1	1	att-skill	Bone Spirit	20	10														0
Mojabi's Face	997	100	1			1	1	69	55	drc	Sun Spirit		12	40000	dgrn	dgrn						tinkerflag2		25	35	ac%		110	160	dmg-fire		60	70	openwounds		33	33	res-fire/lvl	4			res-fire-max		10	20	skill	Fire Claws	3	6	dmg-fire/lvl	28			hit-skill	Fire Bolt	25	14	dru		1	1										0
Tetonic Horns	998	100	1			1	1	76	61	drd	Earth Spirit		13	45000	dyel	dyel						tinkerflag2		25	35	balance2		30	30	res-ltng/lvl	4			red-dmg%		10	10	skill	Shape Shifting	4	6	skill	Wearbear	4	6	skill	Wearwolf	4	6	dmg-ltng		1	200	dmg-ltng/lvl	32		200														0
Aire Libre	999	100	1			1	1	83	66	dre	Sky Spirit		13	45000	cgrn	cgrn						tinkerflag2		25	35	ease		-60	-100	move3		25	50	nofreeze		1	1	res-pois-len		75	75	ac-miss		150	250	dru		1	1	res-fire		35	50	res-ltng		35	50	ac%		70	110										0
Beast of the Night	1000	100	1			1	1	84	70	drf	Dream Spirit		13	45000	blac	blac						tinkerflag2		25	35	skilltab	16	3	3	skilltab	15	3	3	res-all		20	40	hp/lvl	10			dex		15	15	light		-3	-3	red-dmg%		8	12	str		15	15	ac		80	130										0
necr																																																																							0
Wirt's Skull	1001	100	1			1	1	4	7	ne1	Preserved Head		6	10000	oran	oran						tinkerflag2		25	35	ac		10	20	mag%		50	100	gold%		100	200	dex		10	20	skill	Amplify Damage	2	4	skill	Poison Dagger	1	3																						0
Corpsefire's Head	1002	100	1			1	1	8	10	ne2	Zombie Head		6	10000	dred	dred						tinkerflag2		25	35	ac		18	18	block		10	10	balance1		10	20	dmg-cold	300	20	25	res-cold		25	25	hit-skill	Amplify Damage	50	5	skilltab	6	1	1	skill	Amplify Damage	2	2	res-fire		25	25										0
Radament's Rotting Skull	1003	100	1			1	1	16	16	ne3	Unraveller Head		7	15000	dgld	dgld						tinkerflag2		25	35	ac		35	35	skilltab	7	2	2	skill	Poison Explosion	2	4	skill	Raise Skeleton	1	2	res-pois		50	50	res-pois-max		5	15	regen-mana		15	30	skill	Revive	4	8														0
Pitspawn's Gaze	1004	100	1			1	1	20	19	ne4	Gargoyle Head		8	20000	dgry	dgry						tinkerflag2		25	35	block		20	20	block2		10	30	nec		1	1	skilltab	6	1	2	gethit-skill	Terror	20	1	hit-skill	Weaken	20	3	res-ltng		40	40																		0
Andariel's Face	1005	100	1			1	1	24	22	ne5	Demon Head		8	20000	oran	oran						tinkerflag2		25	35	ac		40	40	skilltab	6	2	4	skilltab	7	1	2	dmg-pois	50	386	386	res-all		20	20	res-pois		50	50	res-all-max			10	gethit-skill	Poison Nova	25	5														0
Ancient Kaa's Soul	1006	100	1			1	1	35	30	ne6	Mummified Trophy		9	25000	blac	blac						tinkerflag2		25	35	nec		1	1	skilltab	8	1	1	ac%		50	150	block		20	20	red-mag		5	10	res-all		25	25	skill	Skeleton Mastery	1	3	gethit-skill	Charged Bolt	33	12														0
Red Death's Madness	1007	100	1			1	1	40	34	ne7	Fetish Trophy		10	30000	cred	cred						tinkerflag2		25	35	skilltab	7	3	3	ac		60	120	abs-fire/lvl	4			mana%		10	15	dex		20	20	skill	Bone Spear	3	5	skill	Hells Gate	3	5	mana-kill		5	10														0
The Grim Compass	1008	100	1			1	1	46	33	ne8	Sexton Trophy		10	30000	blac	blac						tinkerflag2		25	35	nec		1	1	dmg-demon		400	400	att-demon		400	400	swing2		20	20	pierce		25	25	manasteal		6	8	oskill	Phantom Hatchets	1	3	res-cold		30	30	res-pois		30	30										0
Disturbing Visions	1009	100	1			1	1	50	36	ne9	Cantor Trophy		11	35000	lpur	lpur						tinkerflag2		25	35	skilltab	7	2	2	skilltab	8	2	2	hp		50	50	manasteal		6	18	res-all		25	25	skill	Terror	1	3	skill	Attract	1	3	skill	Confuse	1	3	ac		50	100	block		15	15	regen		15	10		0
Homunculus	1010	100	1			1	1	50	42	nea	Heirophant Trophy		11	35000	cblu	cblu						tinkerflag2		25	35	nec		1	1	skilltab	8	2	2	ac		100	150	block2		20	20	block		20	20	res-all		40	40	skill	Decrepify	2	4	skill	Corpse Explosion	2	4	move1		20	20										0
Splitskull Shield	1011	100	1			1	1	55	45	neb	Minion Skull		11	35000	blac	blac						tinkerflag2		25	35	skilltab	7	1	1	block		30	30	block3		40	40	red-dmg%		10	10	red-mag		7	14	skill	Bone Armor	2	4	oskill	Claw Mastery	1	1	ac		100	200	thorns/lvl	40												0
Head of the Cerberus	1012	100	1			1	1	69	55	neg	Hellspawn Skull		12	40000	dgry	dgry						tinkerflag2		25	35	nec		1	3	ac%		80	120	abs-fire/lvl	4			res-all		30	30	vit		20	20	gethit-skill	Nova	15	15	oskill	Summon Fenris	6	9	hit-skill	Fire Ball	20	16														0
Shenk's Mask	1013	100	1			1	1	76	61	ned	Overseer Skull		13	45000	blac	blac						tinkerflag2		25	35	skilltab	8	1	3	ac%		100	150	str		30	30	thorns		100	200	skill	Corpse Explosion	1	3	res-fire		75	75	oskill	Vigor	2	5																		0
Winged Embrace	1014	100	1			1	1	83	66	nee	Succubae Skull		13	45000	dblu	dblu						tinkerflag2		25	35	nec		2	2	skilltab	7	1	3	block		30	30	block2		20	20	res-all		50	50	dex		15	30	cast1		15	15	move2		30	30														0
Dracula's Wit	1015	100	1			1	1	84	70	nef	Bloodlord Skull		13	45000	cred	cred						tinkerflag2		25	35	nec		1	1	ac%		90	140	enr		20	40	red-mag		8	8	red-dmg		8	8	balance3		30	30	oskill	Teleport	1	1	skill	Skeleton Mastery	2	4	skill	Summon Resist	4	6										0
pala																																																																							0
Dogma	1016	100	1			1	1	4	8	pa1	Targe		6	10000	lblu	lblu						tinkerflag2		25	35	skill	Prayer	2	4	skill	Holy Bolt	4	8	res-all-max		5	10	thorns		10	30	sock		2	2	block		10	10																						0
Archer's Bane	1017	100	1			1	1	8	10	pa2	Rondache		6	10000	oran	oran						tinkerflag2		25	35	ac-miss		250	250	res-all		10	20	sock		1	1	gethit-skill	Chilling Armor	7	3	light-thorns		10	30																										0
Diablo's Crest	1018	100	1			1	1	16	16	pa3	Heraldic Shield		7	15000	dred	dred						tinkerflag2		25	35	ac%		50	150	block		15	15	res-fire-max		10	10	res-ltng-max		10	10	res-fire		30	45	res-ltng		30	45	skill	Holy Fire	4	8	skill	Resist Fire	4	8	att-skill	Firestorm	25	6										0
The Bishop	1019	100	1			1	1	20	19	pa4	Aerin Shield		8	20000	lblu	lblu						tinkerflag2		25	35	ac%		50	150	pal		1	1	skill	Charge	3	6	res-all		25	25	dmg-norm		5	10	move1		15	15	skill	Prayer	2	4																		0
King's Blessing	1020	100	1			1	1	32	32	pa5	Crown Shield		8	20000	lgld	lgld						tinkerflag2		25	35	ac		80	120	skill	Holy Shield	4	4	light-thorns		30	30	swing1		20	30	sock		1	1	skilltab	10	1	2	block1		10	10																		0
Gorgon Slayer	1021	100	1			1	1	35	30	pa6	Akaran Targe		9	25000	dgry	dgry						tinkerflag2		25	35	ac		25	75	block		15	15	freeze		2	3	nofreeze		1	1	skilltab	10	2	2	skilltab	9	2	2	res-pois		50	70	res-cold		50	70														0
Hadriel's Barricade	1022	100	1			1	1	40	34	pa7	Akaran Rondache		10	30000	bwht	bwht						tinkerflag2		25	35	pal		1	1	ac%		80	140	ac/lvl	8			light-thorns		30	30	hit-skill	Static Field	6	8	skill	Holy Shock	2	6	res-ltng		75	75																		0
Wall of the Crusader	1023	100	1			1	1	46	38	pa8	Protector Shield		10	30000	blac	blac						tinkerflag2		25	35	ac		50	150	block		10	10	block3		20	20	sock		3	3	skill	Defiance	1	6																										0
Herald of Zakarum	1024	100	1			1	1	50	42	pa9	Aerin Shield		11	35000	lblu	lblu						tinkerflag2		25	35	pal		1	2	skilltab	9	1	1	ac%		90	120	block2		20	20	block		20	20	hp%		10	10	mana%		10	10	sock		2	2														0
Imperial War Guard	1025	100	1			1	1	51	42	paa	Royal Shield		11	35000	lgld	lgld						tinkerflag2		25	35	pal		2	2	ac%		50	90	res-all		20	30	str		15	15	dex		15	15	mana-kill		4	8	gethit-skill	Static Field	30	10	skill	Smite	3	6	skill	Holy Shock	2	4										0
Faith	1026	100	1			1	1	63	51	pab	Sacred Targe		12	40000	lgry	lgry						tinkerflag2		25	35	ac%		50	150	skill	Holy Shield	3	9	block		20	20	sock		2	2	pal		1	1	skilltab	11	2	2																						0
Godspeed	1027	100	1			1	1	70	56	pac	Sacred Rondache		13	45000	whit	whit						tinkerflag2		25	35	move3		40	40	balance3		40	40	block3		40	40	swing3		40	40	cast3		40	40	ac		50	100	skill	Zeal	2	4	skill	Fanaticism	2	4	skilltab	10	2	2	hp%		15	15						0
Heaven's Gate	1028	100	1			1	1	74	59	pad	Ancient Shield		13	45000	bwht	bwht						tinkerflag2		25	35	pal		1	1	aura	Salvation	1	1	block		10	10	light-thorns		30	30	enr		25	25	rip		1	1	gethit-skill	Hells Gate	40	15	ac		80	130														0
Leader of the Light	1029	100	1			1	1	82	65	pae	Zakarum Shield		13	45000	whit	whit						tinkerflag2		25	35	pal		2	2	skilltab	9	1	1	res-all		30	45	skilltab	9	1	1	light		10	10	dex		15	15	str		15	15	skill	Might	2	4	skill	Holy Shock	2	4										0
Black Hole	1030	100	1			1	1	84	70	paf	Vortex Shield		13	45000	blac	blac						tinkerflag2		25	35	red-dmg%		25	25	block		20	20	block1		20	20	abs-fire%		5	15	abs-cold%		5	15	abs-ltng%		5	15	sock		1	1	light		-4	-4														0
